Count,Time
586,1623656
587,1525195
588,1708456
589,1544925
590,1230439
591,1467764
592,1453725
593,1578216
594,1911725
595,1676805
596,1560073
597,1458994
598,1515937
599,1718683
600,981138
601,2120875
602,1943928
603,1498338
604,1923985
605,1664085
606,1457873
607,2136541
608,1577612
609,1540016
610,1453098
611,1401345
612,1232186
613,1893754
614,1630017
615,1950377
616,1498607
617,1502183
618,1733998
619,1533094
620,1768882
621,1800452
622,1591119
623,2329521
624,2409259
625,1612921
626,1995066
627,1533686
628,1189985
629,2349318
630,1749407
631,1894218
632,2220766
633,1780435
634,1454550
635,1570964
636,2230074
637,2147178
638,1632175
639,1852475
640,2260354
641,1818347
642,1584096
643,1399490
644,1921903
645,1480607
646,1560090
647,1432860
648,1390097
649,1578244
650,1638117
651,1586086
652,1608519
653,1555947
654,1475793
655,1447195
656,1554087
657,1709910
658,1563357
659,1730619
660,1475528
661,1588078
662,1529225
663,1424913
664,1935284
665,1609729
666,1846352
667,1518159
668,1604398
669,1912190
670,2536767
671,1868777
672,1560401
673,1407487
674,1443713
675,1445792
676,2088141
677,1877440
678,1993628
679,1774681
680,1537558
681,1459511
682,1587583
683,2125217
684,2091610
685,1629909
686,1475113
687,1708952
688,1931285
689,1450646
690,1647502
691,1660771
692,1578085
693,1611020
694,1633420
695,2326074
696,3170541
697,2429701
698,1657600
699,1739478
700,1609939
701,1584943
702,2009700
703,1547210
704,2908968
705,1965242
706,1620811
707,1522562
708,1975207
709,1934099
710,1729376
711,2024707
712,2186004
713,1708447
714,2455771
715,2129311
716,3012564
717,2070793
718,1568161
719,1747443
720,2292902
721,2711827
722,1876820
723,1494604
724,1473296
725,1595820
726,1617464
727,2683753
728,2431291
729,1791925
730,1839645
